DONE32d1fbd42cc406f8f2e3029b5873dd8efaa50b7f3ca573a882c9faf290f8b
,R0003,R0013,R0027,R0028,R0059,R0064,R0090,R0002,R0004
NA18962,0.9199990800000001,2.8777852069401604,0.8944851631428156,7.856651488541634,1.0,1.111594448124257,1.0583121308126984,0.9970146051802133,0.994070032078542
NA18946,0.9199990800000001,2.4221742336000003,0.6059209948367138,5.423929206730805,1.11,1.0017010803985302,0.9797641000341711,0.9970946886094089,0.9868820008886771
NA18977,0.9199990800000001,3.481832321876901,1.140646676739435,5.329501806014771,1.0,1.1623149344818842,1.0830091496088092,0.9982667637917455,0.9982253864919368
NA18543,0.7999992000000001,1.7869896000000003,0.9811792691206546,4.024071874532662,1.11,1.1216711961410424,1.0698280694915265,0.9990558589818663,1.0003810245714282
NA18544,0.7999992000000001,2.123122343760001,1.0648576302749742,6.329276867031987,1.2987,0.9220008990521837,0.9328476806678311,0.9976208446870013,1.0023169700361636
NA18602,0.7999992000000001,2.5125073776000004,0.6958760100868648,5.3662545087396785,1.2987,1.490724783998712,1.1511008186193952,0.9989523491697233,1.0079648822453784
NA18546,0.9199990800000001,1.9474937568000004,1.0782255467078123,5.8215116814806205,1.2987,1.2966656087267083,1.212907669911618,0.9986160585314638,1.0030857010044005
NA18610,0.9199990800000001,2.6161683699456,1.0804389092424482,7.810155386339192,1.11,1.0757671762835403,1.3570060450518822,0.9981413394528242,1.0113544782505548
NA18954,0.9199990800000001,3.194341579703578,0.8590036571205178,10.922469667593969,1.11,1.0804282486441377,0.7785131312570902,0.9967832050074019,1.00399366350538
NA19055,0.9090900000000002,2.1620787170400004,0.9020929810249392,6.901346122321416,1.0,1.1901680615345946,1.2255386712023626,0.9966157295963053,1.0033436776603408
NA18957,0.9199990800000001,2.9044313662636805,1.2544613951738386,5.469451710830823,1.2987,1.0682393878907785,1.0698326044061015,0.9981696671060054,1.008973351278101
NA18548,1.010988,2.664615932352001,1.1704339206514984,4.76534604387237,1.17,1.1827846090420033,1.0654991413004493,0.9982870887099633,0.9992479019676136
NA18615,0.7999992000000001,2.335045014403201,1.137054469056783,6.645137922110535,1.0,1.28894719214779,1.3021115632884586,0.9963465501476285,1.0040845089618404
NA18616,1.0222212000000002,2.8777852069401604,0.9785238479122882,5.987036593002984,1.0,1.1573547399476003,1.3328005227758715,0.9988947012930982,1.0064540683157353
NA18557,0.7999992000000001,2.802054017283841,1.4632477301202833,5.536511704005097,1.11,1.030101309429989,0.8861013244963802,0.9988216248299212,1.0013389956552525
NA18979,0.9199990800000001,2.3566658015736013,0.792970332722882,4.746666412898747,1.2987,1.2049303634240665,1.2221695012037264,0.9959647137370239,0.9938806996514246
NA19058,0.9199990800000001,2.3566658015736013,1.190786101497277,5.031466397672672,1.11,1.2023341077904581,1.298903796033561,0.9984377415981242,1.0067704364779368
NA18993,0.9090900000000002,2.123122343760001,0.922184029570912,7.765903361570102,1.0,0.897669539622447,0.8612059479723503,0.9975712641631066,1.0024124252262467
NA19060,0.7999992000000001,1.9478186640000004,1.0012054720889068,6.339792799521345,1.11,0.8721040426606722,0.9955587379974677,0.9985029816515295,1.0041849224333266
NA19001,0.9199990800000001,2.2223652479999996,0.9317299472186541,5.288096076171594,1.2987,1.4417704391594637,0.7872209466929594,0.9977634348473742,1.0052614128738648
NA19062,0.9199990800000001,2.9577236849107207,0.8307753795610977,7.955780894992161,1.0,1.2406819156546096,0.9717113937140792,0.9973096155884188,1.0014105138402063
NA18559,0.9199990800000001,3.481832321876901,1.287561283044566,10.616232200278244,1.11,1.1145326145695393,1.119300638400533,0.9966638473652838,1.0166852698531363
NA18617,0.9199990800000001,2.594494460448001,0.6157846628713557,7.8048582033418095,1.0,1.077491162142969,1.2668352178042648,0.9981607934171084,0.998368003157517
NA18619,0.9199990800000001,2.3566658015736013,1.2012442896417972,5.432494490014505,1.2987,1.1371698350884085,1.2543136928188623,0.997038085150641,1.0078736957873633
NA19063,0.9199990800000001,2.4446017728,0.8786948667096025,6.330414407806074,1.0,1.118694424183316,0.8876656898261425,0.9981682197610374,1.0104350695170845
NA19066,0.9199990800000001,2.335045014403201,0.9213906193019746,7.6199933181845525,1.11,1.0701934619642415,1.3424314506729573,0.995088968741796,0.9987198700662593
NA19010,0.9199990800000001,1.9478186640000004,1.4220716735529333,10.40329567396015,1.0,1.0273329175679111,1.0224925540137082,0.9984223058699576,1.001863634412072
NA19067,0.7999992000000001,2.664615932352001,1.1076701291472886,9.524283661073564,1.2987,1.186523005931246,0.9206389264514603,0.9969622931962965,1.000890872591463
NA19054,0.7999992000000001,2.3566658015736013,0.7418878264630201,7.109688646768854,1.11,0.9522835148235733,0.6745348829451672,0.9978074371850953,0.9944772070055264
NA18638,0.9199990800000001,1.9835584560000004,1.1163307033910324,6.877018261182078,1.2987,1.2008125431529475,1.064534207128267,0.9981705654591101,1.005136959162803
NA18639,0.9199990800000001,2.7386330415840003,0.7788242285975936,7.566350686685138,1.11,1.1816018244329618,1.3315960317271451,0.998895790088916,0.9970519739879026
NA18627,0.9199990800000001,2.9577236849107207,0.9258539483199173,7.413267490086911,1.2987,1.1647469961425938,1.16824760729561,0.997707551682411,0.9908138825596133
NA19057,0.7999992000000001,2.0019247380000005,0.9916261561680294,5.805761441089665,1.17,1.082070499582077,0.9046448627402498,0.998274300734264,0.9989148791698602
NA19068,0.8888880000000002,2.1620787170400004,0.7982249852723672,6.994882023274245,1.17,0.9867135184459422,1.0605647395210271,0.9972124524459514,1.0054002390073984
NA19059,0.7999992000000001,3.194341579703579,1.4069113209155464,7.858749953148615,1.2987,1.089172374741902,1.054596885539956,0.9973853142609702,0.9966342468885863
NA19070,0.7999992000000001,2.4446017728000005,1.1544043776211368,9.437791768852275,1.17,1.1223866272322593,0.9955616298147087,0.9972235514823131,1.0034105627791499
NA19064,0.7999992000000001,2.4668254252799997,1.541613535052601,5.344940122410227,1.11,0.9689246148669193,1.0878804919609086,0.997354784763757,1.0068663258604869
NA19072,0.9199990800000001,2.335045014403201,0.8457689899804113,5.110246065090482,1.17,1.112943994031904,0.9127190591017996,0.9959656399846383,0.9957329398821184
NA18645,0.7999992000000001,1.7869896000000003,0.6557579231930817,11.14704381029216,1.17,1.31741443802546,1.1458609739374819,0.9993682116623525,0.9973938818376175
NA18628,0.9199990800000001,1.844347149057601,1.3240838176947733,5.459180987838274,1.2987,1.2947549096914224,1.1335285484349795,0.9999130392813025,1.0066457959462278
NA18647,0.8888880000000002,2.8777852069401604,1.0019960835758517,6.450993729859523,1.11,1.31741443802546,1.2070800650917446,0.9974867235809266,1.0078688983199893
NA18630,0.7999992000000001,2.7135079678080003,0.7082781593846671,6.582447941713267,1.11,1.0693276096487363,1.3909868923849713,0.996707990584628,1.0013628278069506
NA18631,0.8791200000000001,2.4221742336000003,0.7549272404890082,8.974205203998626,1.0,1.1856729942229138,1.0373941220885203,0.9986593594625192,1.005184824924473
NA19075,0.9199990800000001,2.1620787170400004,1.1525212932344577,6.051963114878581,1.17,1.2299822641143525,1.430201464550213,0.9963823495223072,0.9972466574196822
NA19065,0.9199990800000001,2.9577236849107207,0.9847885313870551,5.736092303796588,1.2987,0.9878201130460686,1.3347022429521849,0.9971697626946427,0.9987008446339523
NA19074,0.7999992000000001,2.162078717040001,0.6995325719727012,5.979881950420712,1.11,1.1836142451951774,1.2396547182495492,0.9965729159042065,0.9844178773243083
NA19076,0.9199990800000001,1.7705952,1.4334826740413122,6.582447941713267,1.11,1.008708130643706,1.2454043001868402,0.9986288908302633,1.0
NA19077,0.7999992000000001,3.194341579703578,0.765889926578667,7.07260293464396,1.0,1.2714647463558566,0.9865354325768839,0.9953472776042155,0.9998904819975343
NA18634,0.9199990800000001,2.9044313662636805,1.461493423330801,4.587144973036476,1.11,1.2002658926133498,1.2101976780394548,1.000388658508154,1.0000571445326867
NA18745,0.9199990800000001,2.3566658015736013,0.942423552992239,5.627734808472383,1.2987,1.2777485656333565,1.0810882637723749,0.9972438152707586,0.9869995455346275
NA18640,1.0222212000000002,1.1880000000000002,0.7997294622875605,7.326264559126863,1.11,1.2362738693917503,0.8937158488720507,0.9991876351471392,0.9958752004513405
NA18641,0.7999992000000001,1.4373612000000004,0.7062150368373987,8.646757196616367,1.2987,1.145120926575347,0.9966792089071851,0.9978327618592199,0.9937434641412536
NA18748,0.7999992000000001,2.162078717040001,0.9819451946126507,8.39809171359644,1.11,0.8766231542415363,1.046257053678535,0.9984580799820663,1.0023933394753675
NA19078,0.7999992000000001,3.194341579703578,1.3131514332605199,4.949327626521657,1.2987,1.1062303464432046,0.9811070832190102,0.9996457617571874,1.005165676335949
NA19079,0.8888880000000002,2.9044313662636805,1.253613563878126,11.147043810292162,1.11,0.9988343073065323,0.9969602293297849,0.9961801343193287,1.0011530442449619
NA19080,1.0454535,2.6401699146240003,1.112902338955613,6.6002365604153495,1.11,1.350113999288094,1.0592343735490393,0.998655244994434,1.0057641692589239
NA19081,0.7999992000000001,1.4114628000000005,1.237333633731086,6.518608294950044,1.11,1.07127775118609,1.2514962718862663,0.9977545947025033,1.0171259967477102
NA19083,0.9199990800000001,2.4446017728000005,1.2315126323912282,6.726458208890271,1.2987,1.1736180283219284,1.051400507044064,0.9987129389744119,0.9995572410466871
NA18749,0.7999992000000001,2.545199065699489,1.14764819596507,10.717357430155172,1.11,1.1145326145695391,0.9830868849474144,0.9972611375462733,0.9957803578137275
NA18642,0.9199990800000001,2.664615932352001,1.0481588269468085,5.819195302767868,1.0,1.0117667913752342,1.0611724129241236,0.9959468064524578,0.9846288606814783
NA18599,0.7999992000000001,2.6886133992960004,1.138645351751519,8.241118036706785,1.11,1.1702076113499247,0.9898987651827615,0.9987657622986548,1.0022453770919664
NA18626,0.7999992000000001,2.9044313662636805,1.4514522121301867,4.674821783385661,1.17,0.9833994981591058,0.984330180531285,0.9972736033884041,1.009598149601958
NA19085,0.9199990800000001,1.9653606720000003,0.8281944008694114,6.809382270407272,1.2987,0.9930744753495054,0.850872009119447,0.9984166548156989,0.9969380274293956
NA19086,0.9199990800000001,2.7135079678080003,1.2834829785891437,5.627263948922192,1.11,1.135473224680323,1.0699990864997648,0.9980523890603406,1.0298659004214317
NA18939,0.7999992000000001,2.4446017728,0.7240115172114632,11.150021119002183,1.17,1.2138611373516888,1.045224553228752,0.9969256455359867,1.0024888019384588
NA19088,0.7999992000000001,3.1367858755647755,0.9843114302738001,5.590733239567825,1.0,1.2614162812475456,1.2576533594429011,0.9982095447807575,0.9909507134959306
NA19087,0.9199990800000001,1.8032349600000002,0.9565762356175251,7.343331004331375,1.2987,1.349795098160086,1.488308881630053,0.9964160178507208,0.9889990578389201
NA19919,0.7999992000000001,2.0304739255680007,1.1725613170233455,5.260613753040963,1.2987,1.350339730621108,1.0507766926399944,1.0009073994379964,0.9882881242632308
NA19902,0.9199990800000001,1.5523500960000005,1.347413815371413,5.726357496053298,1.11,1.2781987896937035,1.3486515802472185,0.9979374599649606,0.9946619184641866
NA19916,0.9199990800000001,1.5382378224000006,1.143201430397128,4.771964580044416,1.2987,1.0688683633167306,1.1847296624733274,1.0001237276536348,0.9950124791926823
NA19914,0.828828,2.903946890639616,1.1426835690736281,4.386997602084857,1.2987,1.325536361988044,1.206625278327984,0.9967153463167411,1.0109404133772801
NA20287,1.0222212000000002,2.314740275147521,1.1472486802672024,5.47046414875531,1.11,1.3293267412814522,0.9324991076887809,1.0010298098904455,1.0032710683057897
NA20333,0.9199990800000001,1.5382378224000006,0.7166331646442665,3.132235457258343,1.11,1.1435309430485059,1.1600278989987354,0.9987091039240895,0.993833382117717
NA20344,1.1233199999999999,1.9474937568000004,0.7905329734069074,5.411199710704569,1.17,1.159530779163911,1.355084257971787,1.0000524655762701,0.9906912174865518
NA19835,0.9199990800000001,1.5382378224000006,1.203240537126672,5.734970107596228,1.2987,1.4614998001288653,0.9683039117263219,0.9986242771754452,1.011542304216267
NA20335,0.9199990800000001,2.0304739255680007,0.9017641712611655,5.837009189532878,1.11,1.1702592452980158,1.2568086081046652,0.997298186485713,0.9897293075089989
NA19904,0.9199990800000001,1.9835584560000004,1.3857894983940424,4.791446284718544,1.2987,1.3422328261482621,1.1841901124783325,0.9994072627381786,1.0006001800360054
NA19917,1.010988,1.844347149057601,1.447484151796815,7.55380023976549,1.2987,1.1186625890009778,1.0953195652413372,0.9997521957085567,0.9968668186893468
NA19701,0.9199990800000001,2.802054017283841,0.8830296262060404,6.079599329802703,1.17,1.2197180123178957,1.1412042686408597,1.0005666955112635,1.0026702287270584
NA20360,0.9199990800000001,2.545199065699489,0.5639127539939455,6.136846649106045,1.2987,1.2997525906532026,1.4503493089564632,0.9984390695212035,0.9957234605496524
NA20129,1.0222212000000002,2.012015071699201,0.9041280080065148,6.155192508000823,1.17,1.2893178781943406,1.0306185519657363,0.9999373050654096,0.9990052570850823
NA19704,0.9199990800000001,2.335045014403201,1.2049701953987912,3.9916873231988736,1.11,1.25259829393441,1.2615272753927873,0.9999749019149622,0.9991289505839829
NA20358,0.9199990800000001,1.4112273600000005,1.19102921976429,4.26361937802647,1.11,1.6624560226465845,0.8639087636706307,1.0008049568039743,1.000428662849672
NA19714,0.9199990800000001,1.4112273600000005,1.2334836736687282,5.462734946044613,1.11,1.4912226882459467,0.9990172489325518,0.9997067360102929,1.0045101402046013
NA20340,0.8888880000000002,2.6641714593024006,0.8556363783561473,7.169385922170668,1.0,1.3149753039704084,1.0094935235515223,0.9989292137012263,1.0000238097834484
NA20277,0.9199990800000001,2.143278032544001,0.9357616376184033,5.3677713642055025,1.0,1.4806887455237103,1.0056423709327704,1.0001419390723971,0.9990956471737275
NA20316,1.0222212000000002,1.7553464640000005,1.048548066047088,5.956066106845903,1.11,1.3122442714752651,1.4330524038339918,0.9974330203414331,1.004470934938925
NA20363,0.9199990800000001,1.9655261064000007,1.3345772553126505,5.481072578846365,1.0,1.013984883307469,1.1060881382004115,0.9984651590749487,1.0047302022522289
NA19819,1.010988,2.6401699146240003,1.0803961376854552,5.029675202799879,1.0,1.2769205909040098,0.8384205047495372,0.9977686332084114,1.0188906119005843
NA20297,0.9199990800000001,1.5667237080000007,0.9719760372056001,5.3602533325716,1.0,1.1554018833144382,1.1620786956807927,0.9992669218331912,0.9947566545765633
NA19909,0.9199990800000001,1.5523500960000005,0.8458343086688025,5.2876164302689945,1.2987,1.2291509396962108,0.8620023474665555,1.0004570824303531,0.9902431499496227
NA19836,0.9090900000000002,1.9663101216000005,1.2103568454462494,4.727169526239997,1.17,1.1475904567817892,1.083584355868526,1.0005723327199059,1.00750420648379
NA19834,0.9199990800000001,2.123614931328001,1.025802079356202,5.8976534377973415,1.17,1.0401096826187028,1.0665861197414859,0.9998565062962065,1.0093289559579333
NA20317,0.9199990800000001,1.6920616046400008,0.874611624901425,7.317457571991553,1.0,1.1107635422515014,1.2783609595844312,1.0008673048915615,1.003076151673982
NA20345,1.0222212000000002,1.3066920000000004,0.8965573585211054,5.46224876457914,1.17,1.2515939725618668,1.453761019825971,0.9983415866896448,0.9928636852896066
NA20302,0.9199990800000001,1.844347149057601,1.259808634903675,4.568760663389261,1.2987,1.3774763655922442,0.924654433580891,0.9995588573320526,1.0065019967996365
NA19818,1.0454535,1.4112273600000005,0.8808446705899365,5.485735935291118,1.0,1.1514168465836336,1.3278248938844917,0.9998374612108605,0.9921311229888693
NA20290,1.0222212000000002,2.314740275147521,1.2986750715124054,4.882711928236994,1.11,1.0309594420233008,1.3279451389810712,0.9988886080540047,1.0021022065443106
NA19625,0.7999992000000001,1.9299487680000003,0.8300984759319029,7.280795929946396,1.0,0.9999544953147266,1.0874198314330825,0.9974328308291772,0.9921358455442544
NA20295,1.0454535,2.2929721312608007,0.8738779312615986,4.249307540990765,1.0,1.1419672635435587,1.1029380229489971,0.9981857078214426,0.994875077457114
NA20332,1.0222212000000002,3.165302110797183,1.2610886398731462,5.476149224130412,1.11,1.0026282526144252,1.4413870422692419,0.9989968634781737,1.0078880883265016
NA19700,1.0222212000000002,1.5382378224000006,0.9610424927382587,5.957532669042115,1.11,1.0227772242294653,1.1714956945098178,0.9992380854044437,0.9810252310723181
NA20291,1.1233199999999999,1.5667237080000007,1.1553254233483607,5.375217445752285,1.2987,1.204824950225001,1.6253931037827336,0.9996107897619636,0.9892062748467609
NA20342,1.14885,2.9305886052326406,1.0742596673150666,4.835583733835088,1.17,1.2636103571917405,1.3129341355838893,0.9980995481498484,1.0115229839427657
NA20346,0.7999992000000001,1.6920616046400008,1.3544796323658796,5.275685368837057,1.2987,1.2148587910037856,1.105875715398603,0.9980310708889891,1.0038502532538693
NA20334,0.7999992000000001,1.8458853868800005,0.8280662182834723,4.65145950347122,1.11,1.2268061720308163,1.2501154968072903,0.9986215209762438,0.9970804601697226
NA20356,0.9199990800000001,1.5667237080000007,0.9077222479722885,5.67244391128181,1.11,1.3443838402927302,1.3317105386067924,0.9988739544656089,0.9988102283401991
NA20292,1.1233199999999999,1.5523500960000005,1.055290423756987,4.751169593389747,1.2987,1.023642986260387,1.4241343503941752,1.00020061111972,1.0087283518500028
NA20350,1.161615,2.143278032544001,1.3028085640309168,4.915062128261735,1.17,1.146131843257815,1.0107105080827037,0.9992259936975333,0.9999571438183524
NA19703,0.9199990800000001,2.1227681949120005,1.3743620916788413,5.478099419723053,1.17,1.2726744116812603,1.6700926656313508,1.0003399197596328,0.9922964952640535
NA20279,0.9199990800000001,2.802054017283841,0.786098631375742,3.438919213322289,1.2987,1.1206276518748772,1.4759834103521032,0.9978259466847302,0.9845304027183903
NA20359,0.9199990800000001,2.335045014403201,0.672495954497035,4.786520796701865,1.0179,1.3018355274971982,1.0911946810172266,0.9971463992808063,0.9960317045765464
NA20301,1.0222212000000002,2.0304739255680007,1.2562910200475417,6.109156172319296,1.11,1.3302486044862238,1.099241434596957,1.000511328683965,0.9982729231166796
NA20349,1.0222212000000002,1.9663101216000005,0.9542254740783822,5.515366890547113,1.0,1.0056612437552122,1.316334019782426,0.9989049300272105,0.991663512844944
NA20294,1.161615,1.844347149057601,0.6957052141926816,4.543839051070503,1.11,1.28603783868677,1.4562659956887538,0.9980388356009253,0.9913707773251555
NA20337,0.9199990800000001,2.1043093410432006,0.7877057875069263,4.967479339740942,1.0,1.160347939977376,1.2660983490915168,0.9993788350029054,1.0069046781292532
NA20357,0.9107999999999999,2.335045014403201,1.1305122577783167,4.8303617920662685,1.11,1.565213002091135,0.8683722573245485,1.0008492564141869,0.9945908723007947
NA19900,0.9199990800000001,2.335045014403201,1.0562820403379458,5.835450575597087,1.0,1.2015068623120817,1.4475386413843463,1.0001352301427715,1.009477964096432
NA19712,1.010988,1.9478186640000004,1.0362928140550507,4.775930901953722,1.17,1.1138998476657835,1.2048668810815821,0.9995312119154868,1.0000285718081663
NA20288,0.9199990800000001,1.5382378224000006,1.046903857417206,6.168347020933939,1.0,1.2995498222767476,1.148557902367882,0.9988571535469909,1.004055822677205
NA20128,0.9199990800000001,2.903946890639616,1.385253409613233,7.805650291303014,1.2987,1.359477367895988,1.459962364490561,0.9988051444090754,1.0048689550258227
NA20348,0.8791200000000001,2.335045014403201,1.628797402120822,6.053040791592642,1.0,1.4896872889338142,1.2790219267536345,1.000239485672116,1.0107237920584966
NA20289,1.0222212000000002,2.314740275147521,1.5002081335323356,4.771107084163004,1.17,1.1189095788200203,1.067889740105941,0.9992598680328864,1.0042757851956778
NA20322,1.0222212000000002,2.8777852069401604,0.9744043163651419,7.28418438138342,1.17,1.5806120338393674,1.3662800161085924,1.0004423848233166,1.000766960964264
NA12775,1.0454535,2.314740275147521,1.0865698266392243,4.519837529475087,1.0,1.4495758695886996,1.1417442167241756,0.9991337723919334,1.0024124252262467
NA07014,1.0454535,2.6641714593024006,1.162084474177953,6.499086771378627,1.11,1.3279537535296635,1.1141262120385345,0.9986503915417373,0.9965820445539253
NA12767,1.010988,1.7077288417200007,0.84390217959329,8.625639782821064,1.11,1.4005223581812722,1.1377932749188568,0.998330624959203,0.994145773159606
NA12889,1.0454535,2.545199065699489,1.2852680703107873,7.404962858843351,1.11,1.093941707623287,0.9367323361902676,0.9981027819976231,0.9905732827173164
NA12748,0.7999992000000001,3.481832321876901,1.2761687260409897,4.694931087615814,1.0,1.2024548273719153,0.833362121235018,1.0002591885835581,0.9955859606343382
NA12386,0.8190000000000001,3.2239188165526858,1.007550894049299,7.496984295855028,1.0,1.3126014677796722,1.3306655064440371,0.9991441114817045,0.9977691620259271
NA06995,1.010988,1.7077288417200007,0.8664670424878886,7.5985651136906815,1.11,1.1963881196783257,0.9652649695194622,0.9972830276684858,0.9929345981462779
NA12376,0.9199990800000001,1.844347149057601,0.80197267596034,5.732758502695613,1.2987,1.4805062579003974,0.8898425193184837,1.0008004181637866,0.9913755061750417
NA12342,1.1233199999999999,1.5667237080000007,1.255134763504405,4.775117959829206,0.9657000000000001,1.4802932882502031,1.1729262820052022,0.996589708299315,1.0166901499541439
NA11931,0.9090900000000002,2.1043093410432006,1.051934314875638,7.985295161313802,1.11,1.3299506764673024,0.9908673328003227,1.000520804571632,0.9986247565152133
NA20875,0.8791200000000001,3.1367858755647755,1.1575805206746592,6.237124090217355,1.11,0.9988343073065322,1.7350213976910713,1.0002844324432387,0.9936866832619577
NA20876,1.0222212000000002,2.336173055472961,1.3661189743675204,8.666600349673367,1.0,1.1247088181501923,0.8408356995518315,0.9995809268356991,0.9899414292276284
NA20877,0.7999992000000001,2.335045014403201,0.9996140422564574,7.786702919742468,1.0,0.9407183245639367,0.8490751719151507,0.9994700224877209,1.0079840841592829
NA20879,1.0454535,1.7077288417200007,1.0243934055478028,7.343306335376963,1.11,1.1604735064047227,1.3631742938278941,0.9987577622169391,0.9868726255542015
NA20899,0.9990000000000001,1.4373612000000004,1.144573183188145,7.485894807908555,1.17,1.1575953345619356,1.558264214113425,0.9974100497234824,1.0064972058615342
NA21103,0.8791200000000001,1.4114628000000005,0.8809834071673387,5.491936498328061,1.0,1.088881217778831,1.0953507313178206,0.9967487966450569,0.994571925525146
NA21108,0.7999992000000001,1.844347149057601,1.112179132842504,9.09505617942301,1.17,1.310848127554049,0.7963820563266022,0.9984913890992074,0.9871123660302507
NA20861,0.9199990800000001,1.5667237080000007,1.1404934022367617,7.2067019421438685,1.0,1.2024735299541363,0.9372165060571231,0.999360735416726,0.9970567199665942
NA20873,0.9199990800000001,1.5524807652000006,0.8268231118825063,5.301247902359339,1.11,1.204818960838691,1.0190004504048156,0.9976116167368673,1.0096029553005874
NA20884,0.9199990800000001,1.7077288417200007,1.2942131777935273,8.339674154999058,1.2987,1.053704285423475,1.1283794396795568,0.9981763648469426,0.9865719712722011
NA20885,1.0454535,2.5125073776,0.9758937579898647,5.558057439021253,1.17,1.2132841524202875,1.124593441557814,0.998191696953657,1.00007619340257
NA21091,0.8791200000000001,2.1620787170400004,1.0462029096661194,4.42385757900233,1.2987,1.1994292400995916,1.13468452583035,0.996552904920966,0.9910686932009749
NA21111,1.010988,3.481832321876901,1.1354313432954402,6.5549412241342395,1.0,1.2510131195168268,1.216233746877343,0.9985575413450042,0.9939091051677335
NA21117,0.7999992000000001,3.481832321876901,1.4436141595605765,5.48982586380593,1.17,1.0287993365257282,0.9259382274219679,0.9967605683178569,1.0203957068948872
NA20846,1.010988,2.2929721312608007,0.8960306601446951,4.994659812204575,1.11,1.1602380813286794,1.0517095305163955,0.9993023104985844,0.9874226642076982
NA19670,0.9199990800000001,2.335045014403201,0.8401120611204036,6.071029876611935,1.11,1.3563615927392965,1.1102899102725108,0.9996296376010919,0.9883305227332023
NA19654,0.9199990800000001,1.844347149057601,1.0761507352675967,5.507112226169008,1.11,1.2222707673112607,1.1451418515305545,1.000068703159954,1.0176540221507617
NA19685,0.9090900000000002,3.481832321876901,0.732627100238345,8.139582949785456,1.2987,1.5816561563468547,1.0513435831211055,0.9985376402915199,0.9943086971762684
NA19718,0.9199990800000001,2.3159385216000006,0.929970712653413,5.881758385054655,1.11,1.4119147005270232,1.2800343177326179,0.9980511814176805,1.0041323246046387
NA19731,1.161615,1.2949200000000003,0.5758885505659315,5.7573175903482365,1.2987,1.251600297280568,0.7877651046630679,0.9997497363211802,1.0015488181818626
NA19748,1.0454535,2.1620787170400004,1.0142127196917938,7.7839939400789895,1.11,1.3594706097066467,1.2311744044185369,0.9980165396623846,0.9981731008155662
NA19749,0.7999992000000001,2.545199065699489,1.3773241365510522,6.521521257853048,1.2987,1.3576102889682915,0.8218333542287237,0.9994496814808139,1.014054955047769
NA19750,1.010988,1.5243798240000006,0.8303602156466948,6.933120849435107,1.17,1.3899820449848561,1.006735158861429,0.9987626661295907,0.9810205221625103
NA19760,0.9199990800000001,1.9478186640000008,1.0395333891513276,6.863803476135189,1.11,1.1768466443899888,0.9665591601423508,0.9969717643830699,1.0042996972867955
NA19761,0.9199990800000001,3.0542388788393873,0.9439293247117253,6.799974495673667,1.11,1.160473506404722,1.1017335063125753,0.9977583263116656,1.004108416498617
NA19762,0.9990000000000001,2.877785206940161,1.1614082836954294,6.108513402620711,1.11,1.2162498224413358,1.144039906710906,0.998814013838138,0.9977406561681762
NA19763,0.9199990800000001,3.481832321876901,0.7238083648952265,6.672266919475433,1.11,1.2298808742163574,1.078245828818745,0.9990301036538094,1.000428662849672
NA19770,0.9199990800000001,2.545199065699489,1.2673419586423715,4.260867485402662,1.0,1.2216924995281513,0.8680546975312652,0.9976793269350148,1.0067608520690035
NA19790,1.0454535,1.9655261064000007,1.037981523788544,9.230330852609034,1.2987,1.5134734772315976,1.045393233897134,0.9971974345395026,1.0085938569785395
NA19794,0.9199990800000001,1.4114628000000005,0.7630913484256644,4.600344563872636,1.11,0.9528833406706531,0.9942416099490407,0.9985286435079114,0.9775417275529656
NA19795,0.9199990800000001,2.1046604103360007,0.8797048800228169,4.5858966570967885,1.17,1.6453754583645144,1.1480386539213228,0.9975666454188459,1.0044431717459723
NA18595,0.9199990800000001,2.335045014403201,1.2967762508276106,7.110942560110438,1.11,1.1254460923376433,1.2081870581754603,0.9973450705754616,0.9997190874633173
NA19009,0.9199990800000001,2.9044313662636805,0.9413665498384601,5.204657661415917,1.2987,1.2769966746840962,1.2171297603607787,0.9971429691030926,1.0057833292488467
NA19056,0.7999992000000001,2.5125073776000004,0.5865724893901793,9.61755923111613,1.11,1.184582441647747,0.908147193253481,0.9968981307678755,0.9821469875559585
NA18618,0.7999992000000001,2.4672369744000004,0.9422041198517986,6.627331456338201,1.2987,1.3162027129419416,1.2057060071073833,0.998123912057179,0.9838087112146062
NA18740,0.8791200000000001,1.9299487680000005,0.8642400188065713,4.771547778176998,1.2987,1.180944259057702,1.2096736943051893,0.9977450661916226,0.9930811859710375
NA19711,0.9199990800000001,2.7765807989448974,1.5778728962199522,4.605929672893661,1.17,1.0980454457149602,1.5040610634698557,1.0007741725169679,0.9924807917585103
NA20336,0.7999992000000001,1.5382378224000006,1.0417828032219263,4.218252754368817,1.0,1.1665174115767305,1.344234664240534,0.9987167640522931,1.002622482707608
NA19985,0.9199990800000001,2.1422431324800004,1.5605534445497755,5.59636693833886,1.2987,1.4422695396008536,0.9149519343794524,0.9995198313178978,1.0001952570601786
NA20347,0.9199990800000001,2.335045014403201,1.5781994202379328,5.925649806277785,1.2987,1.239843359521141,1.0919611252637647,0.9984584394270397,0.9955859606343382
NA19702,0.9199990800000001,1.8458853868800007,0.9946304424844647,6.444375289590869,1.17,1.2193957735081455,1.2775067375589166,0.9992455767204512,0.9870182987041473
NA19915,0.9199990800000001,2.6641714593024006,0.9297645447838089,3.868266688469315,1.2987,1.272514907508522,1.5056440262431927,0.998045931682273,1.0114989099822291
NA19708,0.9199990800000001,1.9655261064000007,0.9123730965647092,5.524950058941789,1.11,1.1128776845514108,1.2685562210741606,1.0002700724630027,0.9895643333844124
